관측일자,지점명,평균기온,최저기온,최대기온,평균습도,최저습도,최고습도,평균풍속,최대풍속,강수량
20180823,중랑,29.70000076,27.29999924,31.39999962,63.09999847,56.70000076,73.80000305,2.900000095,6.400000095,0.5
20180823,중구,29.20000076,25.60000038,31.20000076,54.59999847,47.90000153,74.40000153,2.299999952,5.400000095,2
20180823,은평,29.5,24.79999924,31.70000076,61.70000076,54.5,86.69999695,1.899999976,5.5,4
20180823,동작,30,26.60000038,32.59999847,65.59999847,58.5,86.19999695,3,7.699999809,4.5
20180823,관악,22.5,-50,63,61.5,52.09999847,85.69999695,1.100000024,3.200000048,4
20180823,강동,29.89999962,27.5,32.40000153,55,48.29999924,65.09999847,3.400000095,7.199999809,0.5
20180824,남산,24.5,21.70000076,26.60000038,88.90000153,78.09999847,97.19999695,1.700000048,5.099999905,10
20180824,동대문,24.79999924,23.29999924,27.70000076,84.90000153,72.80000305,92.19999695,1.600000024,5.300000191,9.5
20180824,성북,24.89999962,23.39999962,27.89999962,84.80000305,71.69999695,94.09999847,2.099999905,5,9
20180824,도봉,24.29999924,23.10000038,26.20000076,87.90000153,76.09999847,96.19999695,1.200000048,3.799999952,12
20180824,마포,24.5,23.5,27,90.19999695,75.90000153,99,1.899999976,4.900000095,6
20180824,구로,24.70000076,23.20000076,26.79999924,87.69999695,75.40000153,93.90000153,2.700000048,6.599999905,3.5
20180824,영등포,24.70000076,23.70000076,26.89999962,89,77.5,95.40000153,3.599999905,7.300000191,4.5
20180824,서초,25.39999962,24.20000076,27.5,84.09999847,75.69999695,99.90000153,2.099999905,5.199999809,8
20180824,강남,24.60000038,23.39999962,27.89999962,85.69999695,70.59999847,93.30000305,1.399999976,3.400000095,10.5
20180824,서대문,24.5,23.29999924,26.39999962,87.30000305,79,93.30000305,2.599999905,8.300000191,8
20180824,양천,25.10000038,23.79999924,27.5,84.19999695,71.90000153,91.5,1.799999952,4.599999905,4
20180824,광진,25.20000076,23.79999924,28.60000038,84.59999847,70.69999695,91.19999695,2.200000048,5.400000095,10.5
20180824,강북,25.20000076,23.79999924,28,42,29.5,52,2.200000048,5.199999809,9.5
20180824,송파,25.20000076,23.70000076,28.29999924,86,69.90000153,94.40000153,2,5.199999809,21
20180824,용산,25.39999962,24.10000038,26.89999962,,,,2.200000048,5.199999809,7
20180824,성동,24.39999962,23.70000076,26.60000038,87.90000153,77.69999695,95.90000153,3,6.099999905,8
20180824,중랑,24.89999962,23.39999962,28,84.80000305,72.30000305,91.30000305,2.799999952,6.599999905,11.5
20180824,중구,24.20000076,22.89999962,26.79999924,78.5,71,83.80000305,2.200000048,6.099999905,9.5
20180824,은평,24.29999924,23.10000038,26.39999962,83.40000153,74.59999847,90.40000153,2.5,6.599999905,8.5
20180824,동작,25.20000076,23.89999962,27.10000038,87.69999695,78.69999695,95.69999695,2.400000095,5.699999809,6
20180824,관악,24.60000038,23.5,26.20000076,84.90000153,75.69999695,91,1.600000024,4.300000191,8
20180824,강동,25.10000038,23.60000038,28.39999962,79.59999847,63.20000076,87.40000153,1.799999952,5.5,17
20180825,남산,24.70000076,21.29999924,29.20000076,76.5,56.70000076,97.80000305,1.299999952,4.599999905,0
20180825,동대문,25.89999962,23.10000038,30.10000038,68.5,52.59999847,83.59999847,1.5,6.5,0
20180825,성북,26,23.5,30.5,69.40000153,52.70000076,83.09999847,2.099999905,5.699999809,0
20180825,도봉,25.70000076,21.60000038,30.60000038,71.09999847,52.5,85,1.100000024,3.700000048,0
20180825,마포,25.60000038,23.20000076,29.79999924,75.30000305,58.09999847,87.59999847,1.799999952,5.400000095,0
20180825,구로,25.10000038,23.20000076,28.89999962,75.59999847,57.29999924,88,3,7.400000095,0
20180825,영등포,25.60000038,23.5,29.20000076,76.40000153,61.20000076,87.5,3,6.800000191,0
20180825,서초,25.89999962,23.10000038,29.5,70.5,56.09999847,81.90000153,2.5,5.699999809,0
20180825,강남,25.29999924,23,29.5,71.5,56,84.5,1.200000048,3.700000048,0
20180825,서대문,25.39999962,22.79999924,29.60000038,72.30000305,55.40000153,84.09999847,2.400000095,6.5,0
20180825,양천,25.60000038,23.39999962,29.60000038,73.69999695,57,85.09999847,1.899999976,5.400000095,0
20180825,광진,25.79999924,23.29999924,29.20000076,72.09999847,56.40000153,85,1.899999976,4.900000095,0
20180825,강북,25.79999924,23.5,30.20000076,31.10000038,14.30000019,42.90000153,1.700000048,4.800000191,0
20180825,송파,25.79999924,23.5,29.5,71.59999847,55.09999847,84.59999847,2.299999952,5.800000191,0
20180825,용산,26,23.79999924,29.60000038,,,,2.299999952,5.900000095,0
20180825,성동,25.79999924,23.60000038,30,70.09999847,54.40000153,83.09999847,2.599999905,5.5,0
20180825,중랑,25.70000076,23.39999962,29.10000038,71.30000305,56.29999924,83.40000153,3.099999905,7.099999905,0
20180825,중구,24.89999962,22.39999962,28.5,63.90000153,48.59999847,77.40000153,2.299999952,7.400000095,0
20180825,은평,25.20000076,23.20000076,28.70000076,70.5,55.09999847,80,2.099999905,6.099999905,0
20180825,동작,25.89999962,23.70000076,29.70000076,74.80000305,58.5,86.80000305,2.700000048,7,0
20180825,관악,24.10000038,-48.40000153,28.5,70.40000153,55,81.5,1.799999952,5.5,0
20180825,강동,25.79999924,23.39999962,29.89999962,63.70000076,49.5,75.5,1.600000024,5.5,0
20180826,남산,23.10000038,20.39999962,28.29999924,74.80000305,47.40000153,96.90000153,1.799999952,4.400000095,0.5
20180826,동대문,23.79999924,20.39999962,29.5,71.30000305,39.59999847,87.09999847,1.100000024,5,2
20180826,성북,23.89999962,20.5,30.20000076,71.69999695,43.29999924,88.5,1.200000048,4.400000095,1
20180826,도봉,23.39999962,19.89999962,30.10000038,74.5,46.5,94.19999695,0.899999976,3.400000095,0
20180826,마포,24,21.39999962,29.89999962,74.30000305,46,93.5,1.399999976,5.099999905,0
20180826,구로,23.60000038,20.70000076,29.10000038,70.90000153,38.29999924,89.69999695,2.400000095,6.400000095,0.5
20180826,영등포,24.29999924,21.79999924,29.70000076,73.19999695,45.09999847,88.59999847,1.899999976,6.099999905,0
20180826,서초,23.20000076,20.29999924,30.20000076,74.59999847,44.90000153,99.90000153,1.700000048,5.199999809,3
20180826,강남,22.89999962,19.89999962,28.79999924,74.69999695,52.20000076,88.19999695,0.800000012,2.900000095,1.5
20180826,서대문,23.5,20.70000076,29.29999924,72.19999695,46.59999847,89.19999695,2.5,6.900000095,0.5
20180826,양천,24.10000038,21.60000038,29.5,71.19999695,41.40000153,87.80000305,1.700000048,4.900000095,0
20180826,광진,23.60000038,20.79999924,29.29999924,74.19999695,50.29999924,87.40000153,1.700000048,4.099999905,1.5
20180826,강북,24,20.5,30.29999924,31.29999924,4.099999905,45.5,1.399999976,4.699999809,1
20180826,송파,23.10000038,20.29999924,29,75.69999695,49.70000076,92.30000305,1,4.699999809,2.5
20180826,용산,24.39999962,21.60000038,29.60000038,,,,1.5,4.800000191,0
20180826,성동,23.60000038,20.20000076,30.29999924,72.80000305,45.79999924,93.69999695,1.600000024,4.5,2
20180826,중랑,23.39999962,20.60000038,29.20000076,73.59999847,45.09999847,86.5,1.700000048,6.099999905,1.5
20180826,중구,23.10000038,20.29999924,28.70000076,64.30000305,37.90000153,80,1.299999952,4.599999905,0
20180826,은평,23.70000076,20.70000076,29.10000038,69.30000305,46.79999924,84.19999695,1.600000024,4.900000095,0
20180826,동작,23.79999924,20.60000038,29.79999924,74.19999695,40.70000076,91,1.899999976,4.5,1.5
20180826,관악,22.39999962,-48,28.60000038,69.5,43.09999847,88.09999847,0.899999976,3.799999952,2.5
20180826,강동,23.60000038,20.60000038,30.89999962,66.09999847,40.40000153,81.40000153,1.100000024,4.099999905,1
20180827,남산,22.39999962,19.89999962,24.79999924,94.30000305,84.5,99.80000305,1.799999952,5.699999809,18
20180827,동대문,22.60000038,19.89999962,25.60000038,88.90000153,79.09999847,95.69999695,0.699999988,4.400000095,24
20180827,성북,22.5,19.79999924,25.5,92,82,96.90000153,0.699999988,3.099999905,29
20180827,도봉,22.10000038,19.60000038,25.39999962,93.69999695,84.5,96.90000153,0.400000006,2.299999952,33.5
20180827,마포,22.89999962,19.70000076,25.79999924,92,81.09999847,99.90000153,1,4.5,17
20180827,구로,22.60000038,20.20000076,25,90.80000305,84.09999847,93.90000153,2.5,6.400000095,19.5
20180827,영등포,23.20000076,20.20000076,26,91.30000305,81.59999847,98.90000153,1.799999952,5.800000191,16
20180827,서초,23.10000038,20.29999924,26.70000076,91.59999847,76.19999695,99.90000153,1.100000024,4.599999905,21
20180827,강남,22.29999924,19.60000038,25,90.90000153,79.5,97,1,3.299999952,26
20180827,서대문,22.39999962,19.79999924,25.10000038,89.19999695,79.69999695,94.90000153,2.299999952,7.900000095,19.5
20180827,양천,23.10000038,20.5,25.5,89,80,95,1.299999952,4.599999905,16.5
20180827,광진,22.89999962,20.29999924,25.89999962,88.40000153,78.90000153,95.19999695,1.299999952,5,21
20180827,강북,22.70000076,20,27.10000038,52.5,40.5,59.59999847,0.5,3.599999905,29
20180827,송파,22.70000076,20.20000076,25.89999962,93.30000305,79.19999695,98.80000305,1,3.5,28
20180827,용산,23.10000038,20.5,25.79999924,,,,1.399999976,6.300000191,16
20180827,성동,20.5,19.89999962,21.79999924,96.90000153,91.69999695,97.80000305,1.100000024,3.5,14.5
20180827,중랑,22.5,20,25.10000038,89.30000305,82.5,95.59999847,1.399999976,4,21.5
20180827,중구,22,19.5,24.60000038,83.40000153,74.80000305,88.69999695,1,4.599999905,19.5
20180827,은평,22.39999962,19.29999924,25.39999962,85.19999695,73.5,91.80000305,1.200000048,5.5,27
20180827,동작,22.89999962,20.20000076,25.5,94.30000305,85.19999695,99.80000305,1.700000048,5.099999905,19
20180827,관악,22.60000038,20.10000038,24.89999962,89,82.5,91.19999695,0.600000024,2.299999952,18.5
20180827,강동,22.79999924,20.10000038,25.79999924,83.09999847,70.40000153,89.80000305,1.100000024,4.599999905,26.5
20180828,남산,23.70000076,22,25.89999962,95.69999695,79.90000153,99.80000305,1.700000048,7.900000095,91.5
20180828,동대문,23.89999962,22.5,27.20000076,89.90000153,73.40000153,95.90000153,0.600000024,7.099999905,107.5
20180828,성북,23.79999924,22.10000038,27.39999962,92.40000153,73.09999847,97,0.800000012,5.400000095,104
20180828,도봉,23.39999962,21.39999962,27.20000076,93.5,73,96.90000153,0.600000024,2.799999952,178.5
20180828,마포,24.20000076,22.5,26.60000038,94.80000305,79.69999695,99.90000153,1.299999952,8,133
20180828,구로,24.20000076,22.60000038,25.70000076,91.90000153,84.80000305,93.90000153,2.200000048,12.10000038,92
20180828,영등포,24.5,22.79999924,26.5,93.09999847,82.40000153,99.90000153,2.099999905,11.39999962,100.5
20180828,서초,24.5,22.89999962,26.29999924,93.90000153,82.90000153,99.90000153,1.299999952,6.199999809,104.5
20180828,강남,23.60000038,22.10000038,25.60000038,92.30000305,82,97,0.899999976,6.800000191,97
20180828,서대문,23.79999924,22.10000038,26.10000038,91.59999847,80.09999847,94.90000153,2.900000095,9,117
20180828,양천,24.5,22.89999962,26.29999924,90.80000305,80.69999695,97.09999847,1.299999952,7.800000191,109.5
20180828,광진,24.20000076,22.79999924,26.79999924,90.40000153,77.19999695,96.80000305,1.5,8,92.5
20180828,강북,24,22.29999924,27.79999924,53.90000153,37,59.29999924,1,6.900000095,131
20180828,송파,24.10000038,22.79999924,26,94.90000153,85.40000153,99.90000153,0.899999976,6.099999905,99
20180828,용산,24.5,22.5,26.89999962,,,,1.399999976,6.800000191,92
20180828,성동,23.39999962,22.79999924,24.39999962,91.69999695,87.80000305,94.30000305,1.200000048,2.799999952,0
20180828,중랑,23.89999962,22.70000076,26.60000038,90.5,77.09999847,96.40000153,1.700000048,8,81.5
20180828,중구,23.5,21.60000038,26.29999924,83.5,69.40000153,88.59999847,1.200000048,10.39999962,93
20180828,은평,23.70000076,22,26.60000038,87.59999847,74.59999847,93.40000153,1.600000024,7.599999905,160
20180828,동작,24.29999924,22.39999962,26,95.19999695,84.59999847,99.69999695,1.799999952,10.69999981,91
20180828,관악,23,-48.5,62.90000153,89.19999695,82.59999847,91.09999847,0.800000012,7.300000191,99.5
20180828,강동,24.20000076,22.70000076,27.20000076,84.59999847,69.40000153,89.69999695,1,7,85.5
20180829,남산,25.20000076,22.5,28.10000038,90,72.40000153,99.80000305,1.700000048,5.099999905,31
20180829,동대문,25.10000038,22.70000076,28.70000076,86.69999695,68.69999695,95.90000153,0.600000024,5.199999809,41.5
20180829,성북,25.20000076,22.70000076,28.79999924,87.69999695,69.90000153,96.90000153,1.799999952,5.699999809,55
20180829,도봉,24.29999924,21.89999962,28,90.90000153,75.09999847,96.90000153,1,4.099999905,148
20180829,마포,25.5,22.89999962,29.10000038,92.30000305,75.19999695,99.90000153,1.600000024,5.699999809,61
20180829,구로,26,23.39999962,28.70000076,87.30000305,74.5,93.90000153,3.299999952,7.800000191,13
20180829,영등포,25.79999924,23.5,28.60000038,90.59999847,78,99.90000153,3.5,8.399999619,33.5
20180829,서초,26.79999924,24.10000038,30.20000076,80.59999847,65.09999847,99.90000153,3.5,7.599999905,12.5
20180829,강남,25.20000076,22.39999962,28.79999924,86.40000153,69.09999847,97,1,4.300000191,19.5
20180829,서대문,25.39999962,22.79999924,28.29999924,88.09999847,74.80000305,94.90000153,3,7.300000191,65
20180829,양천,25.89999962,23.39999962,28.70000076,87.59999847,74.59999847,96.69999695,2.299999952,6.099999905,26.5
20180829,광진,25.5,23,29,87.09999847,72,96.40000153,1.700000048,5.300000191,26.5
20180829,강북,25.10000038,22.70000076,28.89999962,49.59999847,35.40000153,58.20000076,1.799999952,5.599999905,75
20180829,송파,25.89999962,23,29.70000076,86.09999847,67.69999695,99,2.099999905,6.099999905,13.5
20180829,용산,26.20000076,23.39999962,28.89999962,,,,2.200000048,8,26.5
20180829,성동,24.79999924,23,25.70000076,90.19999695,85.80000305,96.69999695,2.900000095,6.199999809,0
20180829,중랑,25.29999924,22.70000076,28.79999924,86.40000153,70.5,96.19999695,3.5,7.5,28.5
20180829,중구,25.10000038,22.29999924,28.29999924,78.09999847,62.40000153,88.69999695,2.599999905,7.5,30.5
20180829,은평,25.20000076,22.60000038,29.10000038,84.90000153,71,93.40000153,2.200000048,6.5,91
20180829,동작,26.20000076,23.20000076,29.10000038,87.90000153,73.90000153,98.90000153,2.5,6.300000191,18
20180829,관악,21.89999962,-48.70000076,28.89999962,80.59999847,68.40000153,91.19999695,2.599999905,6.300000191,14
20180829,강동,25.39999962,22.79999924,29.60000038,79.80000305,60.29999924,89.69999695,1.5,5,19
20180830,남산,25.70000076,23.79999924,29.20000076,84.09999847,64.69999695,99.80000305,1.299999952,4.300000191,18.5
20180830,동대문,26.10000038,23.79999924,29.5,81,63.5,95.90000153,0.600000024,5.099999905,15
20180830,성북,26.39999962,23.79999924,30.29999924,80,62.40000153,96.90000153,1.299999952,4.199999809,12
20180830,도봉,25.70000076,23,29.70000076,81.80000305,63.40000153,96.90000153,0.699999988,2.700000048,44
20180830,마포,25.79999924,23.29999924,29.20000076,85.19999695,67.90000153,99.90000153,1,4,12.5
20180830,구로,26.20000076,24.60000038,28.89999962,81.69999695,65.19999695,93.90000153,2.599999905,5.900000095,5
20180830,영등포,26.20000076,23.70000076,29.89999962,84,67.69999695,99.30000305,2.099999905,5.5,5.5
20180830,서초,27.29999924,25.70000076,29.79999924,76.19999695,60.20000076,99.90000153,2.200000048,5.699999809,2.5
20180830,강남,26.20000076,24.29999924,29.70000076,79.59999847,62.5,96.5,1.100000024,4.400000095,7.5
20180830,서대문,25.60000038,23.29999924,28.89999962,83.40000153,66.59999847,94.90000153,1.399999976,5.599999905,19.5
20180830,양천,26.29999924,23.79999924,29,80.90000153,65.40000153,96.40000153,1.299999952,4.5,11
20180830,광진,26.5,24.39999962,29.39999962,81.30000305,64.59999847,96.09999847,1.5,4.5,10
20180830,강북,26.60000038,23.60000038,30.20000076,54.29999924,38.70000076,78.30000305,1.299999952,4.5,38.5
20180830,송파,26.89999962,24.89999962,30.29999924,80,59.90000153,98.30000305,1.299999952,4.400000095,5
20180830,용산,26.70000076,24.20000076,30.10000038,,,,1.600000024,5.400000095,17
20180830,중랑,26.20000076,24,28.70000076,81.19999695,65.59999847,94.80000305,1.899999976,5.099999905,21
20180830,중구,25.70000076,23.39999962,29.5,73.59999847,55.59999847,88.69999695,1.600000024,5.099999905,23
20180830,은평,25.5,22.89999962,28.5,79.5,63.40000153,92.69999695,1.299999952,6.099999905,25
20180830,동작,26.60000038,23.89999962,29.60000038,82.19999695,64.69999695,98.80000305,2,4.699999809,9
20180830,관악,21,-48.70000076,28.89999962,78.30000305,61.09999847,91.09999847,1.600000024,4.5,6
20180830,강동,26.60000038,24.29999924,30.10000038,73.09999847,56.79999924,89.59999847,1.299999952,4.699999809,5.5
20180831,남산,25.39999962,22.10000038,29.60000038,69.5,35.29999924,88.30000305,1.299999952,4.5,0
20180831,동대문,26.5,23.89999962,30.79999924,63.5,42,79.90000153,1.299999952,5.900000095,0
20180831,성북,26.5,23.79999924,31.10000038,65.19999695,42.40000153,83.09999847,1.5,4.800000191,0
20180831,도봉,25.70000076,22.10000038,30.5,69.40000153,43.40000153,92.30000305,0.800000012,3,0
20180831,마포,25.60000038,22.5,30.29999924,74.5,46.70000076,94.80000305,1.299999952,4.300000191,0.5
20180831,구로,25.79999924,23.10000038,30.60000038,70.40000153,38.40000153,92.19999695,2.200000048,6.5,0.5
20180831,영등포,26,23.10000038,30,72.90000153,47,91,2.299999952,5.800000191,0
20180831,서초,26.20000076,23.29999924,30.5,69.69999695,45.59999847,92.69999695,2,5.599999905,0.5
20180831,강남,25.89999962,23.29999924,30.39999962,67.5,40.20000076,85.40000153,1.100000024,4.199999809,0.5
20180831,서대문,25.39999962,22.39999962,30.20000076,71.5,46.90000153,88.90000153,1.200000048,4.199999809,0.5
20180831,양천,26.29999924,23.79999924,31.20000076,67.40000153,38.29999924,85.80000305,1.200000048,4.199999809,0
20180831,광진,26.60000038,23.60000038,30.79999924,66.19999695,41.79999924,82.5,1.5,5,0.5
20180831,강북,26.60000038,23.60000038,32.09999847,38.70000076,16,57,1.100000024,5.5,0
20180831,송파,26.29999924,23.10000038,31.20000076,68.69999695,39.20000076,90.5,1.299999952,5,0.5
20180831,용산,26.70000076,24.20000076,31.60000038,,,,1.600000024,4.699999809,0
20180831,성동,26.10000038,22.70000076,31.5,67.19999695,36.70000076,93.19999695,1.5,4.900000095,0.5
20180831,중랑,26.20000076,23.39999962,30.29999924,65.40000153,42.5,82.5,1.399999976,4.400000095,0
20180831,중구,25.5,22.60000038,30.39999962,59.40000153,32.5,77.19999695,1.299999952,4.699999809,0
20180831,은평,25.29999924,22.79999924,29.70000076,68.69999695,47,82.90000153,1.200000048,5.900000095,0
20180831,동작,26.29999924,23.5,30.60000038,70.19999695,42,90,1.700000048,5.800000191,0.5
20180831,관악,20.79999924,-49.90000153,28.89999962,68.5,41.70000076,86.59999847,1.200000048,4.699999809,0.5
20180831,강동,26.20000076,23.60000038,30.89999962,60.59999847,32.09999847,77.30000305,1.399999976,5.099999905,0.5
20180901,남산,25.70000076,21.5,30.20000076,63,43.90000153,92.09999847,2.799999952,6.099999905,0
20180901,동대문,26,21.70000076,31.29999924,61.20000076,43.90000153,87.30000305,2.5,6.099999905,0
20180901,성북,26.20000076,22.10000038,31.60000038,61.90000153,43.40000153,87.90000153,1.399999976,4.699999809,0
20180901,도봉,25.5,20,31.60000038,65.69999695,44,95.19999695,1,3.700000048,0
20180901,마포,26.20000076,21.70000076,31.5,65.09999847,44.79999924,94.5,1.5,5,0
20180901,구로,26.39999962,22.60000038,31.20000076,60.90000153,40.20000076,89.90000153,3,7.5,0
20180901,영등포,26.79999924,22.79999924,31.89999962,64.30000305,46.20000076,91.40000153,2.400000095,6.099999905,0
20180901,서초,26.29999924,21.89999962,31.10000038,63.29999924,43.79999924,89.40000153,1.899999976,4.900000095,0
20180901,강남,25.60000038,21.70000076,30.70000076,63.40000153,46.40000153,86.80000305,1.5,4.5,0
20180901,서대문,25.70000076,21.60000038,30.10000038,62.29999924,44.09999847,88.09999847,3.700000048,9.399999619,0
20180901,양천,26.60000038,22.89999962,31.5,62.09999847,44.20000076,87,2,5.099999905,0
20180901,광진,26.20000076,22.10000038,31,62.29999924,45.70000076,83.80000305,2.599999905,6.300000191,0
20180901,강북,26.29999924,21.89999962,32.5,34.70000076,14.69999981,59,1.799999952,6,0
20180901,송파,26,21,30.5,63.90000153,45.29999924,91.80000305,1.299999952,3.900000095,0
20180901,용산,26.89999962,22.89999962,32.5,,,,2.299999952,5.599999905,0
20180901,성동,26.29999924,21.5,32.70000076,61.29999924,39.70000076,90.90000153,2.200000048,5.900000095,0
20180901,중랑,25.70000076,21.79999924,30.60000038,63.20000076,46.90000153,85.30000305,2.099999905,5.699999809,0
20180901,중구,25.60000038,21.5,30.60000038,54.20000076,35.90000153,78.80000305,1.5,5,0
20180901,은평,25.60000038,21.20000076,30.5,61.5,44.20000076,84,1.700000048,6.400000095,0
20180901,동작,26.5,22.5,30.79999924,63.40000153,46.79999924,88.19999695,2.200000048,5.300000191,0
20180901,관악,20.79999924,-50,31.39999962,59,38.40000153,84.5,0.899999976,3.900000095,0
20180901,강동,26.29999924,21.89999962,31.70000076,55.29999924,38.09999847,80.80000305,2.200000048,6.099999905,0
20180902,남산,24.89999962,21.10000038,29,59.20000076,45.09999847,71,2.599999905,6.099999905,0
20180902,동대문,25.29999924,21.20000076,29.89999962,57.40000153,43.29999924,67.59999847,2.200000048,5,0
20180902,성북,25.29999924,21.20000076,30.70000076,57.59999847,42,68.69999695,1.600000024,4.400000095,0
20180902,도봉,24.60000038,18.60000038,29.5,62,44.59999847,81.40000153,1,3.799999952,0
20180902,마포,25.70000076,21.39999962,30.89999962,59.70000076,45.70000076,71.09999847,1.799999952,4.800000191,0
20180902,구로,25.79999924,21.70000076,31.39999962,55.79999924,37,69.09999847,2.799999952,6,0
20180902,영등포,25.89999962,21.79999924,30.60000038,60.70000076,46.70000076,72.30000305,2.5,5.400000095,0
20180902,서초,25.60000038,21.39999962,30.29999924,58.90000153,44.29999924,69.09999847,1.799999952,5.099999905,0
20180902,강남,24.89999962,20.79999924,30.20000076,60.20000076,47.20000076,69.30000305,1.200000048,4.699999809,0
20180902,서대문,25.10000038,21,29.29999924,57.70000076,44.70000076,69.40000153,4.199999809,8.699999809,0
20180902,양천,25.79999924,21.5,30.60000038,58.40000153,44.40000153,69.59999847,2,5.099999905,0
20180902,광진,25.29999924,21,29.70000076,60.29999924,46.40000153,71.69999695,2.299999952,5.099999905,0
20180902,강북,25.5,21.10000038,30.5,29.29999924,15.5,40.29999924,1.799999952,4.5,0
20180902,송파,25.29999924,21.10000038,29.60000038,58.79999924,46.79999924,68.19999695,1.200000048,3.299999952,0
20180902,용산,26,21.70000076,31.39999962,,,,2.200000048,4.900000095,0
20180902,성동,25.39999962,20.39999962,30.10000038,58,40.79999924,72.5,2.099999905,4.300000191,0
20180902,중랑,24.79999924,20.70000076,28.89999962,60.70000076,47.40000153,70.09999847,1.600000024,5,0
20180902,중구,24.89999962,20.60000038,29.70000076,50.29999924,36.5,61.29999924,1.700000048,4.099999905,0
20180902,은평,25,20.79999924,29.70000076,57.29999924,44.70000076,68,2.299999952,5.599999905,0
20180902,동작,25.60000038,21.39999962,29.89999962,60.20000076,46.59999847,70.80000305,2.400000095,4.800000191,0
20180902,관악,20.79999924,-49.20000076,30.60000038,55.59999847,40.09999847,66.69999695,1.100000024,3.5,0
20180902,강동,25.39999962,21,32,52.5,37.29999924,62.90000153,1.700000048,4.699999809,0
20180903,남산,23.60000038,20.70000076,27.10000038,83.19999695,70.30000305,99.19999695,1.600000024,3.599999905,35.5
20180903,동대문,24,21.5,26.5,79.80000305,67.5,93.69999695,1,5.699999809,29
20180903,성북,23.79999924,21.60000038,26.20000076,82.80000305,68.59999847,96.90000153,1.100000024,5,32.5
20180903,도봉,23.10000038,20.89999962,25.10000038,87.09999847,70.19999695,96.90000153,0.5,3.099999905,27.5
20180903,마포,24,21.20000076,27.20000076,85,71,99.90000153,1.399999976,5,22.5
20180903,구로,24.39999962,21.10000038,28.20000076,81.19999695,68.90000153,93.90000153,2.099999905,6.599999905,28
20180903,영등포,24.39999962,21.39999962,27.29999924,83.30000305,71.5,97,2.200000048,9.699999809,30
20180903,서초,24.79999924,22,29.10000038,78,66.19999695,99.90000153,1.5,5,41.5
20180903,강남,23.89999962,20.89999962,27.70000076,80.19999695,69.30000305,95.40000153,0.699999988,4.099999905,43.5
20180903,서대문,23.60000038,21.29999924,25.79999924,82.59999847,69.30000305,94.90000153,2.700000048,6.199999809,26
20180903,양천,24.39999962,21.60000038,27.60000038,80.90000153,68.80000305,94.19999695,1.399999976,4.5,29.5
20180903,광진,24.20000076,21.29999924,27.20000076,81.19999695,70.30000305,94.5,1.5,4.400000095,48.5
20180903,강북,23.89999962,21.89999962,25.89999962,52.40000153,40.29999924,63.59999847,0.899999976,3.799999952,38
20180903,송파,24.60000038,21.60000038,28.10000038,79.5,68,97.90000153,0.899999976,3.900000095,31
20180903,용산,24.60000038,21.89999962,28.79999924,,,,1.399999976,7.699999809,39
20180903,성동,24.39999962,24,24.89999962,71.59999847,67.59999847,75.30000305,1.5,3,0
20180903,중랑,23.89999962,21.5,26.89999962,80.69999695,70.09999847,93,1.299999952,4,38
20180903,중구,23.60000038,20.79999924,27.20000076,72.30000305,61.29999924,86.59999847,1.100000024,6.300000191,35
20180903,은평,23.39999962,21,25.5,79.5,68.09999847,90.90000153,1.700000048,6.5,18
20180903,동작,24.20000076,21.60000038,28.39999962,82.80000305,70.80000305,98.19999695,1.899999976,6.300000191,32
20180903,관악,24.10000038,-49.70000076,28,78.09999847,66.69999695,91.09999847,1,6.5,40.5
20180903,강동,24.20000076,21,28.29999924,73.59999847,62.79999924,89.59999847,1,6.900000095,31.5
20180904,남산,23.5,20,27.79999924,73.80000305,45.09999847,99.80000305,1.700000048,4.900000095,0
20180904,동대문,24.20000076,21.10000038,28.79999924,68.80000305,46.40000153,92.80000305,1.399999976,6.5,0
20180904,성북,24.29999924,21.20000076,29,67.80000305,42.29999924,93.90000153,1.700000048,5.900000095,0
20180904,도봉,23.5,19.89999962,28.60000038,73.69999695,48.5,96.90000153,0.899999976,4.199999809,0
20180904,마포,23.5,20.29999924,28.60000038,76.40000153,47.90000153,99.90000153,1.600000024,4.699999809,0
20180904,구로,24.20000076,20.79999924,29,69,40.90000153,93.90000153,2.5,7.599999905,0
20180904,영등포,23.70000076,20.5,27.70000076,75.59999847,52.09999847,98,3.400000095,8.699999809,0
20180904,서초,24.60000038,21.60000038,28.70000076,68.40000153,42.5,96.40000153,2.400000095,7.099999905,0
20180904,강남,24,20.79999924,28.5,69.69999695,45.70000076,94.69999695,1.799999952,6.5,0
20180904,서대문,23.20000076,20.10000038,27.89999962,73.69999695,48,94.90000153,1.700000048,5.699999809,0
20180904,양천,24.20000076,20.89999962,28.89999962,70.40000153,44.90000153,93,1.799999952,6.5,0
20180904,노원,24.70000076,21,30.10000038,70.40000153,45.20000076,94.90000153,1,4.400000095,0
20180904,광진,24.5,21.29999924,29,70,47.5,91.40000153,1.899999976,5.699999809,0
20180904,강북,24.39999962,21,29.70000076,48.09999847,17.60000038,61,1.399999976,5.599999905,0
20180904,송파,24.60000038,21.29999924,29.39999962,70.90000153,45.70000076,97.5,0.800000012,3.900000095,0
20180904,용산,24.39999962,21.10000038,28.89999962,,,,1.700000048,8,0
20180904,성동,21.20000076,20.79999924,22.10000038,94.5,90.40000153,96.19999695,0.600000024,2.400000095,0
20180904,중랑,24.10000038,21.20000076,28.70000076,70.19999695,49.29999924,91.5,1.5,5.699999809,0
